step_index,timestamp_s,mode,contact_pressure_pa,platen_angular_speed_rad_s,head_angular_speed_rad_s,relative_velocity_m_s,slurry_availability,interface_temperature_k,pressure_velocity_exposure,pad_surface_activity,pad_remaining_life,dresser_effectiveness,instantaneous_mrr_m_s,cumulative_removal_m,active_polish_time_s,stage_average_mrr_m_s,thermal_energy_residual_w
628,6.28,HOLD,7134.806557659635,1.2274310708647513,0.869322651202323,0.24695841795450557,0.4921858566735288,293.26964783861587,0.03654749862087139,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,9.292072888911207e-09
629,6.29,HOLD,6778.066229776653,1.1456023328071012,0.8113678077888348,0.23049452342420518,0.4798812102566906,293.26959538614045,0.03240544877717263,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,-5.98799232420788e-10
630,6.3,HOLD,6439.1629182878205,1.0692288439532944,0.7572766206029125,0.2151282218625915,0.4678841800002734,293.26954307144285,0.028732831249093062,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,-3.819810245886401e-09
631,6.3100000000000005,HOLD,6117.2047723734295,0.9979469210230748,0.7067915125627183,0.2007863404050854,0.45618707550026655,293.26949089149394,0.025476443707529182,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,2.5413626758563623e-10
632,6.32,HOLD,5811.344533754758,0.9314171262882032,0.6596720783918705,0.1874005843780797,0.44478239861275987,293.26943884334173,0.022589113420675874,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,5.512681866548519e-09
633,6.33,HOLD,5520.77730706702,0.869322651202323,0.6156939398324124,0.17490721208620774,0.4336628386474409,293.26938692410937,0.020029013899665944,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,1.1589946780077298e-09
634,6.34,HOLD,5244.738441713669,0.8113678077888348,0.5746476771769182,0.16324673128046055,0.42282126768125483,293.2693351309933,0.017759058991037135,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,2.8789841621801315e-09
635,6.3500000000000005,HOLD,4982.5015196279855,0.7572766206029125,0.5363378320317903,0.15236361586176317,0.41225073598922346,293.26928346126124,0.015746365638719593,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,-5.625935273201321e-10
636,6.36,HOLD,4733.376443646586,0.7067915125627183,0.5005819765630043,0.14220604147097896,0.40194446758949287,293.2692319122506,0.01396177753299804,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,1.3597510672980206e-08
637,6.37,HOLD,4496.707621464257,0.6596720783918705,0.46720984479213734,0.13272563870624704,0.39189585589975556,293.2691804813663,0.012379442745924927,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,-6.821260001288465e-09
638,6.38,HOLD,4271.872240391043,0.6156939398324124,0.43606252180599486,0.12387726279249722,0.3820984595022617,293.26912916607944,0.0109764392347201,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,-1.309114594505445e-08
639,6.390000000000001,HOLD,4058.2786283714913,0.5746476771769182,0.4069916870189285,0.11561877860633074,0.3725459980147051,293.2690779639255,0.009732442788118488,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,8.32064017686207e-09
640,6.4,HOLD,3855.364696952917,0.5363378320317903,0.3798589078843333,0.10791086003257534,0.36323234806433746,293.2690268725025,0.00862943260546506,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,1.3867406778445002e-08
641,6.41,HOLD,3662.596462105271,0.5005819765630043,0.3545349806920444,0.10071680269707034,0.35415153936272903,293.26897588946946,0.007651430243512353,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,-4.708947898279803e-09
642,6.42,HOLD,3479.4666390000075,0.46720984479213734,0.33089931531257477,0.0940023491839323,0.3452977508786608,293.2689250125451,0.00678426814924762,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,-1.2676000693545575e-08
643,6.43,HOLD,3305.493307050007,0.43606252180599486,0.30883936095840314,0.0877355259050035,0.3366653071066943,293.268874239506,0.006015384425666222,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,-9.326690530997439e-09
644,6.44,HOLD,3140.2186416975064,0.4069916870189285,0.28825007022784294,0.08188649084466991,0.32824867442902694,293.26882356818527,0.005333640857424051,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,9.188056537823286e-09
645,6.45,HOLD,2983.2077096126313,0.3798589078843333,0.2690333988793201,0.07642739145502526,0.3200424575683013,293.26877299647106,0.004729161560249326,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,2.292747325327582e-09
646,6.46,HOLD,2834.0473241319996,0.3545349806920444,0.2510978389540321,0.07133223202469025,0.31204139612909376,293.26872252230515,0.004193189916754402,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,8.432031961547182e-09
647,6.47,HOLD,2692.3449579253997,0.33089931531257477,0.2343579830237633,0.06657674988971088,0.3042403612258664,293.2686721436816,0.0037179617261889025,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,1.3260422093708257e-08
648,6.48,HOLD,2557.72771002913,0.30883936095840314,0.21873411748884575,0.0621382998970635,0.2966343521952197,293.26862185864536,0.003296592730554161,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,-1.1219189133271357e-08
649,6.49,HOLD,2429.8413245276734,0.28825007022784294,0.20415184298958935,0.0579957465705926,0.2892184933903392,293.26857166529106,0.002922978887758022,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,-1.0194895594395348e-08
650,6.5,HOLD,2308.34925830129,0.2690333988793201,0.19054172012361673,0.054129363465886426,0.28198803105558073,293.2685215617617,0.002591707947145447,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,-4.890068794338731e-09
651,6.51,HOLD,2192.9317953862255,0.2510978389540321,0.17783893878204227,0.05052073923482733,0.27493833027919123,293.2684715462474,0.002297981046468964,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,4.757900740059995e-09
652,6.5200000000000005,HOLD,2083.285205616914,0.2343579830237633,0.1659830095299061,0.04715268995250552,0.26806487202221146,293.2684216169841,0.0020375431945358147,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,-4.222499683237402e-09
653,6.53,HOLD,1979.1209453360684,0.21873411748884575,0.1549174755612457,0.04400917728900515,0.2613632502216562,293.2683717722526,0.001806621632488422,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,-8.074419355352802e-09
654,6.54,HOLD,1880.164898069265,0.20415184298958935,0.14458964385716264,0.04107523213640481,0.2548291689661148,293.26832201037723,0.0016018711808064006,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,-8.225867986766389e-09
655,6.55,HOLD,1786.1566531658018,0.19054172012361673,0.13495033426668512,0.03833688332731115,0.2484584397419619,293.26827232972494,0.0014203257803150088,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,1.0846264331121347e-08
656,6.5600000000000005,HOLD,1696.8488205075116,0.17783893878204227,0.1259536453155728,0.0357810911054904,0.24224697874841286,293.2682227287039,0.0012593555252126407,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,1.0465289079775175e-08
657,6.57,HOLD,1612.006379482136,0.1659830095299061,0.11755673562786793,0.03339568503179104,0.23619080427970254,293.2681732057627,0.0011166285656885417,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,-2.523631081885469e-09
658,6.58,HOLD,1531.4060605080292,0.1549174755612457,0.1097196199193434,0.031169306029671637,0.23028603417270999,293.2681237593893,0.0009900773282438401,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,1.0685351270467436e-08
659,6.59,HOLD,1454.8357574826277,0.14458964385716264,0.10240497859138717,0.029091352294360197,0.22452888331839224,293.2680743881099,0.0008778685643762048,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,-6.042387923343995e-09
660,6.6000000000000005,HOLD,1382.0939696084963,0.13495033426668512,0.09557798001862802,0.027151928808069516,0.21891566123543243,293.26802509048804,0.0007783767937469017,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,1.0667555727650324e-08
661,6.61,HOLD,1312.9892711280716,0.1259536453155728,0.08920611468405282,0.025341800220864883,0.21344276970454662,293.2679758651237,0.0006901607571222528,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,3.824695227194752e-09
662,6.62,HOLD,1247.339807571668,0.11755673562786793,0.08325904037178262,0.02365234687280722,0.20810670046193294,293.2679267106522,0.0006119425379817308,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,1.1172101466172535e-08
663,6.63,HOLD,1184.9728171930847,0.1097196199193434,0.07770843768033045,0.022075523747953407,0.20290403295038462,293.26787762574355,0.0005425890503438013,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,1.1209266403966467e-08
664,6.640000000000001,HOLD,1125.7241763334305,0.10240497859138717,0.07252787516830841,0.020603822164756515,0.197831432126625,293.2678286091013,0.00048109562463817047,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,-3.1672762190737558e-09
665,6.65,HOLD,1069.437967516759,0.09557798001862802,0.06769268349042118,0.01923023402043941,0.19288564632345936,293.26777965946184,0.0004265714538458445,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,-7.535724932949961e-09
666,6.66,HOLD,1015.9660691409211,0.08920611468405282,0.0631798379243931,0.017948218419076782,0.18806350516537287,293.2677307755936,0.00037822668907664883,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,-1.3786518593406072e-08
667,6.67,HOLD,965.1677656838751,0.08325904037178262,0.058967848729433565,0.016751670524471664,0.18336191753623854,293.2676819562961,0.0003353609976479619,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,4.405158904319251e-09
668,6.68,HOLD,916.9093773996814,0.07770843768033045,0.055036658814137995,0.015634892489506887,0.17877786959783257,293.2676332003992,0.00029735341791452627,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,-1.2536965243725717e-08
669,6.69,HOLD,871.0639085296973,0.07252787516830841,0.051367548226528795,0.014592566323539759,0.17430842285788675,293.26758450676243,0.00026365336388421327,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,7.072330276969296e-09
670,6.7,HOLD,827.5107131032124,0.06769268349042118,0.04794304501142688,0.013619728568637107,0.16995071228643957,293.2675358742741,0.00023377264931066902,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,5.260964996978146e-10
671,6.71,HOLD,786.1351774480518,0.0631798379243931,0.04474684201066508,0.0127117466640613,0.16570194447927858,293.2674873018505,0.00020727841572212654,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,-1.1613565220613964e-08
672,6.72,HOLD,746.8284185756492,0.058967848729433565,0.04176371920995407,0.011864296886457213,0.16155939586729662,293.2674387884356,0.00018378686194028555,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,8.267992512855926e-09
673,6.73,HOLD,709.4869976468667,0.055036658814137995,0.0389794712626238,0.0110733437606934,0.1575204109706142,293.2673903329997,0.00016295768425371988,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,-8.006793450476835e-09
674,6.74,HOLD,674.0126477645234,0.051367548226528795,0.036380839845115545,0.010335120843313839,0.15358240069634885,293.2673419345394,0.00014448914670496494,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,1.2415409145205558e-08
675,6.75,HOLD,640.3120153762973,0.04794304501142688,0.03395545052210784,0.009646112787092917,0.14974284067894011,293.2672935920764,0.00012811371007840228,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,-9.438522852178721e-09
676,6.76,HOLD,608.2964146074823,0.04474684201066508,0.03169175382063399,0.009003038601286723,0.1459992696619666,293.26724530465725,0.00011359415626951668,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,-2.6631141736288555e-10
677,6.7700000000000005,HOLD,577.8815938771082,0.04176371920995407,0.02957897023259172,0.008402836027867608,0.14234928792041746,293.26719707135254,0.00010072015189230475,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,1.5210090964501433e-09
678,6.78,HOLD,548.9875141832529,0.0389794712626238,0.027607038883752273,0.0078426469593431,0.138790555722407,293.2671488912563,8.930520134451022e-05,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,8.239837256951432e-09
679,6.79,HOLD,521.5381384740903,0.036380839845115545,0.025766569624835454,0.007319803828720226,0.13532079182934684,293.2671007634853,7.91839451921324e-05,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,-1.014672790233817e-08
680,6.8,HOLD,495.4612315503858,0.03395545052210784,0.02404879831651309,0.006831816906805544,0.13193777203361318,293.2670526871788,7.020976473702406e-05,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,8.427434750046814e-09
681,6.8100000000000005,HOLD,470.6881699728665,0.03169175382063399,0.022445545095412217,0.006376362446351842,0.12863932773277284,293.26700466149765,6.225265806682801e-05,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,1.1778858777233836e-08
682,6.82,HOLD,447.1537614742232,0.02957897023259172,0.020949175422384735,0.005951271616595052,0.12542334453945353,293.26695668562377,5.519735681925418e-05,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,-3.2893758827867714e-09
683,6.83,HOLD,424.79607340051206,0.027607038883752273,0.019552563727559084,0.005554520175488715,0.12228776092596719,293.2669087587598,4.8941656379738706e-05,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,1.971592666905053e-09
684,6.84,HOLD,403.55626973048646,0.025766569624835454,0.018249059479055144,0.0051842188304561335,0.11923056690281801,293.2668608801285,4.3394935323368315e-05,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,-1.2292691309312431e-08
685,6.8500000000000005,HOLD,383.37845624396215,0.02404879831651309,0.0170324555137848,0.004838604241759059,0.11624980273024756,293.2668130489721,3.847684265338658e-05,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,-7.447127359228034e-10
686,6.86,HOLD,364.20953343176404,0.022445545095412217,0.015896958479532482,0.004516030625641787,0.11334355766199136,293.26676526455196,3.41161338193361e-05,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,-9.880899654035602e-09
687,6.87,HOLD,345.99905676017585,0.020949175422384735,0.01483716124756365,0.0042149619172656685,0.11050996872044158,293.26671752614806,3.0249638653144666e-05,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,-1.3901907180979833e-08
